title, Lat, Lon
 CHAP, -28.6000, 114.8000
 CLAR, -28.4000, 114.8000
 BALM, -29.0975, 116.1500
 CLON, -28.7031, 115.8172
 COOA, -30.3000, 116.8000
 COOL, -28.9000, 115.5000
 COOM, -30.4644, 116.0372
 COOR, -29.8811, 116.0248
 MOOR, -30.6392, 115.9883
 DALW, -30.2772, 116.6619
 DAMB, -30.2167, 116.7000
 DART, -27.9775, 115.2103
 YAMM, -28.0900, 115.1450
 DING, -29.0000, 116.0000
 DONG, -29.2528, 114.9306
 DURA, -28.5500, 114.9000
 DUNO, -30.9133, 116.8092
 FAIR, -29.4711, 115.8525
 KARI, -29.3000, 116.2000
 GEOR, -28.8833, 114.7500
 GERA, -28.7769, 114.6050
 GERA, -28.7953, 114.6975
 GLEN, -28.1700, 114.7614
 GLEN, -30.7500, 116.7000
 GLEN, -30.7989, 116.8936
 GOWR, -30.3000, 116.8000
 DOUT, -29.0000, 115.9500
 GREE, -29.5486, 115.0689
 GREE, -29.0000, 114.8000
 HILL, -28.7000, 114.7000
 SOUT, -29.0364, 115.5536
 HYDE, -30.2842, 116.6328
 ILLA, -28.8000, 115.3000
 INDA, -28.5500, 115.3000
 INDA, -30.6719, 116.3079
 ISSE, -28.4292, 114.6542
 KOKA, -30.7008, 117.0608
 KOOB, -29.9414, 116.2003
 KOOL, -29.3000, 116.0500
 KOOL, -29.3000, 116.1000
 LAKE, -30.7819, 116.5058
 LAKE, -30.9500, 116.6500
 LATH, -29.7582, 116.4446
 LATH, -29.8150, 116.5850
 LINT, -29.2000, 115.9833
 LYNT, -28.2103, 114.3050
 CARI, -29.3833, 116.1167
 HIGH, -29.6006, 115.9392
 MALL, -29.2419, 115.7794
 MANA, -29.0711, 115.6261
 MAYA, -29.8658, 116.5250
 MELL, -28.8883, 116.1947
 MELR, -30.4000, 116.9000
 MEND, -28.8000, 115.5000
 MANA, -30.2608, 116.2100
 MILI, -30.4921, 116.3625
 STRA, -29.1514, 115.2428
 MIND, -30.4228, 116.4583
 MING, -29.1906, 115.4414
 MING, -30.9833, 116.3167
 UPSA, -29.7000, 116.1333
 MOOR, -30.6417, 116.0072
 MORA, -29.1908, 115.8814
 MORA, -29.2103, 116.0089
 MOUN, -28.6000, 114.8000
 MULL, -28.5367, 115.5142
 MUMB, -28.1525, 114.5689
 NARA, -28.4472, 114.9447
 NANG, -29.0011, 115.3986
 NARR, -28.6928, 114.7319
 NORT, -28.3618, 114.6328
 NORT, -28.7086, 114.9072
 KOND, -30.6750, 116.9389
 OAKA, -28.5000, 114.6000
 OGIL, -28.1544, 114.6692
 RPF , -30.3000, 116.9500
 PERA, -29.3687, 116.4062
 PERE, -29.4417, 116.2875
 PIAW, -30.8394, 116.3858
 PIND, -28.4767, 115.7897
 PINE, -28.5500, 115.4000
 PITH, -30.3883, 116.6647
 RPF , -27.8500, 114.1333
 RIVE, -27.8325, 114.7364
 ROSE, -29.5500, 116.0500
 ROUN, -30.5650, 116.2364
 SAND, -28.7894, 114.9417
 SHAD, -29.2844, 115.1900
 SUND, -28.3231, 114.9453
 TALL, -28.3772, 115.8508
 TENI, -28.6214, 115.3644
 THRE, -29.5339, 115.7628
 TOOT, -30.6000, 116.4000
 TOP , -28.3781, 114.7619
 TARD, -28.7928, 115.7344
 UREL, -29.0517, 115.4000
 MINA, -29.8501, 116.2287
 WADD, -29.8000, 116.2000
 TENI, -28.5536, 115.2456
 WAND, -28.4500, 115.3000
 WATH, -30.2992, 116.0589
 QUEE, -28.7833, 114.6167
 WATH, -30.3167, 115.8833
 WATT, -29.9000, 116.2000
 WHIT, -28.6475, 114.6239
 WICK, -28.7000, 114.9000
 WINC, -29.8000, 115.9000
 WONG, -30.8917, 116.7186
 WONG, -30.8408, 116.7267
 WUBI, -30.1069, 116.6328
 WYE , -30.8000, 116.5000
 WILL, -28.3811, 114.4531
 YAMM, -29.1911, 115.7867
 YAND, -29.2872, 115.6331
 YARR, -29.0759, 115.4089
 YARR, -29.7211, 116.4947
 YTIN, -30.0706, 116.2092
 YUNA, -28.3250, 114.9589
 BOOK, -29.0000, 114.9000
 PELS, -28.9833, 113.9500
 NEWI, -30.8722, 116.7983
 WALE, -30.6646, 116.1383
 NOON, -28.4667, 114.8333
 NORW, -29.8000, 116.7000
 MILM, -28.8697, 114.8931
 WILR, -28.6500, 115.6667
 NUNE, -30.7000, 116.8000
 CANN, -28.8975, 115.8627
 ARRO, -29.5500, 115.0667
 MAYS, -30.9904, 116.3554
 MERI, -30.5097, 116.3728
 OPAW, -29.2000, 115.5000
 PIND, -28.4000, 115.2000
 RAVE, -29.3000, 116.0000
 WOOP, -29.3500, 115.6833
 YERE, -30.9000, 116.4000
 MURC, -27.7000, 114.2000
 STRA, -29.4500, 115.4667
 HOWA, -28.5447, 114.6241
 LOCH, -29.2000, 116.5500
 BRAE, -28.5000, 115.6500
 UDAL, -29.7833, 115.3500
 WONG, -28.8500, 115.5000
 ELSM, -29.0333, 115.7500
 NOON, -30.5456, 116.0778
 TREV, -29.6833, 115.7167
 CANT, -30.3000, 115.2500
 LONG, -30.8667, 116.1167
 YONG, -29.1858, 115.7406
 EAST, -30.6583, 116.9344
 GNOW, -30.6500, 117.1078
 ENEA, -29.8000, 115.3500
 BOOT, -28.8667, 114.7333
 NEW , -28.7167, 114.8167
 AJAN, -28.0000, 114.8000
 ARRI, -29.4000, 115.6000
 BADD, -28.2500, 114.7000
 BEAL, -30.0000, 116.4000
 BEAT, -28.3000, 114.8000
 BERK, -30.6000, 116.2000
 BOOM, -27.8000, 114.7000
 CADG, -29.1000, 116.2000
 CANN, -30.1500, 116.3000
 COLD, -28.4000, 115.3000
 COOM, -30.5000, 116.1000
 DEEP, -28.5000, 115.7000
 PEAR, -29.2500, 114.9000
 DULA, -30.6000, 116.6000
 DULI, -30.6000, 116.9833
 ENEG, -28.4000, 114.8000
 ERAD, -28.6936, 115.0408
 EURO, -29.6000, 116.7000
 BIND, -30.6221, 116.3795
 ERAD, -28.8000, 115.0167
 GUNY, -30.2000, 116.1000
 KILL, -30.1000, 116.8000
 KOCK, -28.7000, 115.5500
 KOOJ, -30.8000, 116.0000
 LEWI, -30.4000, 116.6500
 BEAT, -28.6000, 115.6000
 MARA, -29.0000, 116.1000
 MARC, -30.0500, 116.0500
 ALLE, -29.4000, 116.8000
 MING, -29.6000, 116.0167
 MOUN, -27.9000, 114.6000
 NARD, -30.4853, 116.2664
 PIAW, -30.8500, 116.3000
 TERR, -28.8000, 116.0167
 TURI, -29.9167, 116.1000
 VALL, -30.9000, 116.8000
 WARW, -29.8000, 116.7000
 WIRI, -30.8000, 116.1500
 WOOL, -29.2000, 115.9000
 NANS, -28.5617, 114.7550
 MIAR, -28.6000, 114.9167
 ENEA, -29.8183, 115.2722
 BOOR, -29.5833, 115.3000
 ERIN, -29.8667, 115.1500
 GIML, -30.5939, 116.5378
 NANE, -29.0150, 115.6733
 ELEN, -30.3817, 116.7217
 OAKL, -29.4667, 116.1325
 CLYD, -30.3317, 116.7133
 FIVE, -29.4847, 116.0703
 BYRO, -28.5685, 115.2799
 DRUM, -28.7036, 115.8167
 MUNJ, -28.7833, 115.0500
 TENI, -28.6857, 115.2806
 HAKE, -30.0989, 116.2339
 CASU, -28.3500, 115.5833
 COOL, -28.9100, 115.5117
 DEEP, -29.5000, 116.5000
 WICH, -28.7333, 114.9667
 NIBY, -30.6167, 116.2000
 MARB, -30.7000, 116.6667
 FERN, -28.3333, 114.8667
 RPF , -27.9667, 114.8333
 DEEP, -28.8000, 114.6833
 SUND, -29.5333, 115.3667
 PERE, -29.4500, 116.2667
 DUDA, -29.3833, 115.7167
 KALB, -27.7119, 114.1650
 VRED, -29.7000, 116.4333
 LAKE, -29.7500, 115.8833
 KOND, -30.7092, 116.7744
 ROCK, -30.3833, 116.8833
 SYLV, -29.4333, 116.4833
 GUTH, -28.9931, 115.9450
 WALK, -28.9417, 114.8014
 WEIR, -28.3333, 115.1000
 YAMB, -30.4333, 116.3833
 MIND, -29.0636, 115.1753
 MOUN, -29.3583, 115.2617
 MOOR, -30.6308, 116.0300
 WANA, -29.5147, 116.8011
 KALL, -29.6800, 115.2683
 URAW, -28.3275, 115.5631
 NOKA, -28.3517, 114.5778
 BALL, -27.9700, 114.9686
 HIGH, -28.2667, 114.7144
 MOOR, -28.7833, 114.5167
 NIND, -28.8114, 115.9675
 BINN, -27.9972, 114.3036
 AREN, -29.3586, 115.4503
 NARA, -28.4194, 114.8186
 ANRO, -30.3678, 116.2653
 IRWI, -29.2236, 115.1075
 RUFU, -30.2833, 116.6500
 WARR, -30.0722, 115.3136
 YGOO, -30.6689, 117.2103
 EURA, -27.5656, 114.6731
 COUR, -30.3322, 116.6828
 RAT , -28.7161, 113.7847
 KARA, -30.1449, 116.3834
 UNDA, -30.8350, 116.1581
 MATA, -28.3181, 114.7614
 WUND, -28.2750, 114.6761
 WARR, -28.6564, 114.8558
 GHUR, -28.2575, 114.6033
 TWIN, -29.6708, 115.3636
 NORT, -28.3009, 113.5937
 SOUT, -30.5475, 116.3981
 TAWA, -28.5164, 115.3700
 BUND, -28.1128, 115.0697
 WAND, -28.2094, 115.2850
 STRA, -29.2094, 115.2628
 MORA, -29.2039, 116.0247
 DALW, -30.2761, 116.6714
 TIBR, -28.7597, 114.9370
 ARRA, -29.1103, 115.3173
 TABL, -29.0692, 115.0915
 BARB, -30.7547, 116.1303
 WONG, -30.8506, 116.7208
 MORE, -28.7214, 114.6481
 MOAS, -28.9571, 114.9492
 PORT, -29.2778, 114.9464
 DART, -28.0636, 115.1903
 COOL, -28.8916, 115.4429
 TARD, -28.7996, 115.7616
 BELL, -29.3049, 115.6552
 SOUT, -29.0291, 115.5548
 MALL, -27.9364, 115.2972
 JAMI, -28.4928, 114.7167
 S BE, -28.9852, 114.7720
 GERA, -28.7631, 114.5647
 GERA, -28.8047, 114.6989
 YALL, -30.3819, 115.8464
 ANRO, -30.3600, 116.2896
 MIND, -30.4215, 116.4579
 WATH, -30.3600, 116.2922
 DAIS, -28.3803, 115.4581
 TALL, -28.3777, 115.8508
 GERA, -28.7518, 114.5866
 GERA, -28.8047, 114.6989
 ARAL, -32.1247, 116.1025
 ARMA, -32.1303, 116.0053
 ALLA, -31.2497, 115.7303
 BELV, -31.8000, 116.0000
 BIND, -31.3414, 116.2133
 CAPI, -30.8500, 115.8667
 CHEL, -30.6256, 115.7803
 CHID, -31.8622, 116.2658
 CHIT, -31.4833, 116.0833
 LOWE, -31.5998, 116.1124
 CHUR, -32.1483, 116.0761
 COCK, -30.1478, 115.0992
 MOUN, -31.8814, 115.8531
 COWA, -31.0500, 115.5667
 DAND, -30.6969, 115.5817
 KARR, -32.0887, 116.1259
 FORR, -32.1500, 115.9000
 FREM, -32.0550, 115.7500
 GING, -31.3461, 115.9031
 GLEN, -32.2833, 116.1833
 GREE, -31.9000, 116.0567
 PERT, -31.9275, 115.9764
 GUIL, -31.8989, 115.9719
 JARR, -32.3342, 116.0755
 MARB, -31.5608, 116.0842
 MIDL, -31.8691, 116.0167
 MIMI, -30.8533, 115.4456
 MOGU, -31.0000, 116.0167
 MOOL, -31.3000, 116.0167
 MUCH, -31.5825, 115.9658
 MUND, -31.8978, 116.1581
 MUND, -31.9564, 116.1642
 MUNG, -30.4711, 115.6475
 NEW , -30.9711, 116.2178
 PERT, -31.9556, 115.8697
 NEDL, -31.9861, 115.8192
 ROCK, -32.2842, 115.7550
 BADG, -30.3381, 115.5394
 ROTT, -32.0089, 115.5022
 SERP, -32.3536, 116.0050
 WANN, -31.1428, 116.0539
 WANN, -31.1667, 115.5500
 WEST, -30.8600, 115.7594
 LEEW, -33.8667, 115.9000
 WUNG, -32.1983, 116.0622
 YANC, -31.5567, 115.6728
 YATH, -30.7742, 115.6975
 YERE, -30.6164, 115.7194
 GOSN, -32.1000, 116.0000
 GOSN, -32.0783, 116.0017
 CANN, -32.1575, 116.1264
 GLEN, -31.9211, 116.0908
 THE , -32.4000, 116.0167
 PEAR, -31.6669, 116.0189
 TAMB, -30.6033, 115.6428
 DAND, -30.6833, 115.7000
 FLOR, -31.9494, 115.7928
 HERN, -31.8186, 116.0378
 KALA, -31.9822, 116.0594
 WIND, -32.0000, 116.0000
 MAID, -31.9500, 116.0000
 SWAN, -31.9667, 115.7500
 GIDG, -31.7833, 116.2167
 BADG, -30.3903, 115.5039
 KWIN, -32.2258, 115.7611
 CARA, -31.3383, 115.5525
 GIDG, -31.7906, 116.1976
 UPPE, -31.7564, 116.0222
 MELV, -32.0447, 115.8214
 YEAL, -31.4558, 115.8767
 SPEA, -32.1517, 115.8008
 CLON, -32.0167, 115.8667
 BUND, -30.2842, 115.5242
 SERP, -32.3733, 116.0581
 KALB, -32.0167, 115.9333
 BALA, -30.4000, 115.6500
 BIND, -31.4000, 116.1000
 CANN, -32.0667, 116.1000
 CATA, -30.7000, 115.6000
 CLAR, -31.9833, 115.8000
 CORN, -32.2000, 116.1000
 DALE, -32.2000, 116.3000
 ARMA, -32.3000, 116.1500
 FREM, -32.0500, 115.7500
 FREM, -32.0500, 115.7500
 GING, -31.3000, 115.6000
 HEND, -32.1000, 115.7500
 PERT, -31.9500, 115.9000
 HILL, -30.3000, 115.4000
 JARR, -32.4000, 116.0167
 KANG, -32.1000, 116.1000
 INNE, -31.9889, 115.8311
 MAND, -32.2000, 115.8000
 MAYF, -31.2000, 115.7000
 MAYL, -31.9500, 115.9000
 BAYS, -31.9000, 115.9000
 MOUN, -32.0333, 116.0500
 PERT, -31.9500, 115.8500
 PERT, -31.9333, 115.8333
 PERT, -31.9667, 115.8500
 PERT, -31.9500, 115.8667
 RANG, -31.2000, 116.1000
 SUBI, -31.9000, 115.8000
 SUNN, -31.9333, 116.2000
 WAND, -31.9000, 116.1000
 WANN, -31.7317, 115.7931
 GOSN, -32.0481, 115.9844
 MOUN, -31.9167, 115.8667
 SMIT, -31.9000, 116.2000
 STON, -31.8531, 116.1783
 KEVA, -30.0233, 115.2375
 KARN, -32.4389, 116.0789
 BIND, -31.3928, 116.0875
 ROLE, -32.1133, 116.0819
 LANC, -31.0160, 115.3322
 SERP, -32.4022, 116.1039
 MUNB, -30.2600, 115.1947
 WEXH, -31.9667, 116.0000
 LEDG, -31.1500, 115.4833
 GNAN, -31.7758, 115.9433
 WANN, -31.7514, 115.8014
 MOOR, -31.2358, 115.5381
 YANC, -31.4000, 115.7000
 GING, -31.3786, 115.7861
 GING, -31.4531, 115.8058
 YANC, -31.5772, 115.8164
 WEST, -31.9508, 115.8453
 MOSM, -32.0203, 115.7692
 YANC, -31.4000, 115.6333
 SCAR, -31.8931, 115.7617
 TUYA, -30.6408, 115.5003
 JURI, -30.3081, 115.0311
 GLEN, -32.2833, 116.1833
 LAKE, -31.8511, 116.2539
 LOWE, -31.5667, 116.0958
 WALL, -31.9942, 116.0692
 CANN, -32.0167, 116.0000
 CARD, -32.2475, 116.0172
 BYFO, -32.2167, 116.0000
 ALBA, -32.4500, 116.3000
 KELM, -32.1333, 116.0167
 MARD, -32.2667, 115.9500
 EAGL, -32.2833, 116.2167
 PARK, -31.8667, 116.1333
 BARA, -31.0769, 115.5083
 BROW, -32.1667, 115.8000
 WAIK, -32.3100, 115.7292
 MOOL, -31.3292, 116.0811
 WEST, -32.1517, 115.9542
 SAFE, -32.3000, 115.7147
 WOOD, -32.1367, 115.7667
 SUBI, -31.9556, 115.7928
 MAHO, -30.5003, 115.7119
 LESL, -32.1500, 116.1667
 NEWN, -32.0500, 116.1167
 WUNG, -32.2667, 116.1333
 TUAR, -31.9000, 115.8333
 MORA, -30.9667, 115.8000
 LINS, -31.7500, 116.0333
 PERT, -31.9500, 115.8500
 POIN, -32.2667, 115.7000
 BENT, -32.0022, 115.8861
 UPPE, -31.4556, 116.0978
 WEST, -31.8511, 115.9942
 LONG, -32.3667, 115.7167
 BERA, -31.9000, 116.4000
 WHIT, -32.2931, 116.0136
 MOGU, -31.0053, 115.9369
 KARR, -32.1189, 116.1203
 CERV, -30.5006, 115.0664
 JAND, -32.1644, 115.8306
 BROW, -32.1667, 115.8333
 JAND, -32.1011, 115.8794
 STON, -31.8758, 116.1764
 KALL, -31.7833, 115.7333
 SUMM, -30.8872, 116.0294
 STRA, -30.5333, 115.3333
 SAN , -31.1216, 115.4458
 GING, -31.4628, 115.8642
 ENEM, -30.7994, 115.5467
 CARM, -32.0186, 116.0997
 SWAN, -31.8817, 116.0592
 MAID, -31.9672, 116.0231
 TWO , -31.4978, 115.5914
 CRAI, -31.7750, 115.7700
 ST.M, -31.8500, 115.9000
 BEEN, -31.7858, 115.7772
 MURD, -32.0758, 115.8469
 WOOD, -31.7500, 116.0000
 COTT, -31.9833, 115.7500
 KELM, -32.1300, 116.0050
 CITY, -31.9286, 115.7653
 FREM, -32.0533, 115.7647
 ROTT, -32.0069, 115.5022
 MEDI, -32.2208, 115.8075
 MALM, -31.9500, 116.3000
 INNA, -31.5667, 116.1000
 GARD, -32.2300, 115.6844
 KELM, -32.1261, 116.0358
 LEEM, -29.9486, 114.9781
 MUCH, -31.5286, 116.0000
 WABL, -31.3908, 115.6811
 MOUN, -31.8344, 116.2197
 TUDO, -31.8986, 116.3236
 MUNY, -31.4317, 116.2642
 PICK, -32.0381, 116.1264
 PICK, -32.0208, 116.1167
 TRAN, -32.4489, 116.0242
 SPRI, -32.4331, 116.0289
 LAKE, -30.8928, 115.5789
 PIND, -30.2892, 115.3203
 SAWY, -31.9031, 116.2008
 WONY, -31.9278, 116.1861
 OCEA, -31.7594, 115.7278
 SWAN, -31.9560, 115.7619
 VICT, -32.0394, 116.0656
 KING, -31.8097, 115.8183
 GILL, -30.9311, 116.0417
 LUPI, -30.6919, 115.8119
 CABR, -31.4956, 116.0547
 CHIT, -31.4367, 116.0642
 GLEN, -31.7422, 116.2144
 SORR, -31.8367, 115.7692
 FREM, -32.0544, 115.7414
 PERT, -31.9192, 115.8728
 GOOR, -32.2667, 116.0833
 PARK, -31.8833, 116.1500
 LENN, -31.3778, 116.0481
 HAMP, -31.3556, 115.9700
 MOUN, -31.8500, 116.1833
 WAKE, -31.1833, 115.8500
 KURR, -31.1833, 115.8000
 PIES, -32.0000, 116.0833
 CANT, -31.0000, 116.2067
 MUCH, -31.5167, 116.0333
 BAIL, -31.7222, 116.2747
 CULL, -31.8153, 115.8875
 GUIL, -31.3489, 115.5028
 BEDF, -32.1753, 116.0542
 BICK, -32.0072, 116.1369
 ROLE, -32.1308, 116.0614
 CLOO, -32.3956, 115.9744
 WOOD, -31.3350, 115.5722
 HERN, -31.8219, 116.0367
 JARR, -32.2917, 116.1022
 LEYT, -30.9442, 116.4989
 FREM, -32.0333, 115.7333
 MOON, -31.3320, 115.9513
 MARI, -31.6992, 115.8628
 PERT, -31.9356, 115.9639
 COON, -30.1283, 115.5011
 NOBL, -31.7683, 116.2475
 HOPE, -32.3914, 115.8489
 ARMA, -32.1758, 115.6808
 COLP, -32.2272, 115.6994
 GARD, -32.2433, 115.6839
 FORR, -32.1500, 115.9486
 ANKE, -32.2156, 115.8758
 COOR, -31.0811, 115.8569
 MOUN, -32.4697, 116.2143
 NORT, -30.2875, 115.4656
 GNAN, -31.6439, 115.8281
 WHIT, -31.8372, 115.9502
 TAMA, -31.7078, 115.7244
 HILL, -31.8256, 115.7386
 MOGU, -31.0697, 115.9581
 GIDG, -31.7008, 116.1847
 JULI, -31.4566, 116.3701
 BIND, -31.3397, 116.2600
 MOOL, -31.3297, 116.0813
 BUNG, -32.1886, 116.0564
 PERT, -32.3917, 115.8670
 AUST, -33.2722, 115.7167
 MINS, -31.2614, 116.1260
 MUCH, -31.5869, 115.9694
 NAMB, -30.5744, 115.2231
 LAKE, -31.4319, 116.0856
 YOON, -33.7394, 115.4700
 CANT, -31.0008, 116.2314
 LANC, -30.8392, 115.2283
 MILL, -31.8112, 116.0227
 PERT, -31.9275, 115.9764
 ALBA, -35.0289, 117.8808
 ARUN, -34.4736, 117.4800
 BOWE, -33.4167, 116.4767
 BOYA, -33.4825, 115.7286
 BOYU, -33.8325, 116.3894
 BALI, -33.7864, 115.9817
 BANG, -34.4678, 116.9169
 BANN, -32.6836, 116.5194
 BIDD, -34.2500, 115.7500
 BODD, -32.8094, 116.4581
 BRID, -33.9575, 116.1375
 ELSF, -32.7000, 115.9500
 SPRI, -34.4011, 115.9353
 BRUN, -33.2136, 115.8500
 BUNB, -33.3267, 115.6300
 BUSS, -33.6611, 115.3456
 CAPE, -33.5506, 115.5717
 CAST, -33.7175, 115.8500
 CAPE, -34.3728, 115.1358
 CAPE, -33.5372, 115.0189
 CAPE, -34.6086, 118.7511
 CARM, -34.7350, 117.7217
 YALL, -33.6333, 115.0000
 ILLA, -34.9728, 117.2669
 CORD, -34.6700, 118.5317
 CULI, -33.8742, 116.6544
 NORT, -32.5167, 115.9667
 DARD, -33.3969, 115.7833
 DARR, -34.0833, 115.5833
 DEEP, -35.0000, 116.6500
 DEES, -34.3771, 116.4145
 DENM, -34.9617, 117.3567
 DENM, -34.9528, 117.3733
 DINN, -33.8394, 116.5600
 DONN, -33.5719, 115.8247
 CORO, -33.8267, 122.4922
 DORS, -34.2000, 116.9833
 QUIN, -33.6000, 115.1000
 DWEL, -32.7103, 116.0594
 BREA, -35.0667, 118.0500
 MARG, -33.9833, 115.0167
 ESPE, -33.8500, 121.8833
 ESPE, -33.6825, 121.8275
 FALN, -33.9333, 116.3000
 FANN, -33.8333, 121.1667
 FERG, -33.4356, 115.8433
 FERN, -33.8167, 115.9333
 FORE, -34.0744, 115.0808
 GLEN, -33.6167, 116.0000
 GLEN, -34.3000, 115.9833
 GLEN, -34.4189, 116.2086
 GRAS, -35.0151, 117.7577
 GREE, -33.8564, 116.0550
 HAME, -32.8683, 115.9139
 HARV, -33.0800, 115.8917
 HAYN, -34.2833, 117.0833
 ALDE, -33.9781, 116.3336
 HOPE, -33.9327, 120.0944
 IAWA, -34.6922, 117.2347
 KALG, -34.9097, 117.9942
 KARR, -34.2000, 115.1000
 KEND, -34.4858, 117.6289
 KENI, -33.9333, 116.5667
 WATT, -34.8000, 117.0167
 KING, -34.9431, 117.9242
 KOJA, -34.5319, 118.2781
 KUDA, -34.3000, 115.1000
 EULI, -33.8000, 116.7000
 LAKE, -34.5167, 116.6167
 BUSS, -33.6550, 115.3194
 EAST, -34.0183, 115.8339
 HILL, -33.8592, 116.1900
 HALL, -32.5385, 115.7002
 MANJ, -34.2508, 116.1450
 MARG, -33.9583, 115.0636
 MARR, -32.8556, 116.4500
 MARY, -33.8000, 115.3000
 STRA, -34.6161, 116.0239
 MERL, -34.9000, 117.7000
 OAKE, -33.7633, 122.0675
 MORN, -33.1500, 115.9333
 MOUN, -34.6250, 117.6361
 MANY, -34.8389, 118.1703
 MYLO, -33.8600, 115.8550
 MYRU, -33.7422, 121.9950
 NANN, -33.9797, 115.7656
 NANN, -34.0167, 115.8000
 NEWB, -33.9967, 116.4253
 NOGG, -33.5833, 116.1833
 NORN, -34.9919, 116.8206
 NORT, -34.6336, 116.1236
 PARD, -34.6279, 117.3851
 PEMB, -34.4478, 116.0433
 PEMB, -34.4500, 116.0167
 PEPP, -34.4350, 119.3628
 PERI, -34.5694, 117.2497
 PINJ, -32.6272, 115.8747
 QUIN, -33.6833, 115.1500
 RADY, -33.0500, 115.9000
 BARR, -34.9800, 117.6322
 ROSA, -33.9628, 115.1828
 ROEL, -33.3208, 115.8825
 SHAN, -34.6000, 116.4167
 BUSS, -33.6818, 115.4026
 TAND, -34.9500, 118.1500
 TENT, -34.3670, 117.5530
 DRUM, -34.3417, 115.9892
 WHIT, -34.5472, 117.9363
 TOTT, -33.9833, 116.5333
 YOUN, -35.0183, 117.5289
 WAGE, -33.1000, 115.9000
 WALP, -34.9761, 116.7328
 WALP, -34.8511, 116.7092
 WARN, -34.1436, 115.2261
 WARO, -32.8564, 115.8925
 WARR, -34.7150, 118.4692
 WEST, -34.0911, 116.6628
 BRID, -33.9486, 116.1311
 WILG, -33.7000, 116.2000
 WILG, -34.1519, 116.2042
 WILL, -34.3000, 115.9500
 WOOD, -34.6997, 117.9556
 WOOD, -33.6244, 115.9339
 WOOG, -34.5303, 117.8247
 YARL, -32.9592, 115.9008
 YELL, -34.7275, 117.9222
 PLEA, -33.7106, 121.5619
 YORN, -34.0772, 116.2033
 COLL, -33.3603, 116.1473
 MARR, -33.4464, 115.7308
 WONN, -34.2111, 117.1025
 ESPE, -33.6031, 121.7828
 FERN, -33.2667, 115.9833
 TAMA, -34.8643, 118.1121
 PARK, -33.2058, 115.7147
 FRAN, -34.3633, 117.0836
 COWA, -33.8358, 115.0747
 DENM, -34.9511, 117.3700
 BOWS, -33.7000, 121.7000
 BEEL, -33.2333, 115.9167
 COOE, -33.9500, 116.0500
 FRAN, -34.3000, 117.1000
 WOKA, -33.1328, 115.8794
 ROSA, -33.2000, 115.7000
 MEEL, -33.5903, 115.0678
 STOK, -33.7981, 121.1503
 GLEN, -33.9000, 115.0000
 WERE, -34.9506, 117.2769
 THIR, -33.5064, 115.6403
 KEME, -33.1792, 115.7494
 BINN, -33.1517, 115.6917
 LOWD, -33.5364, 115.9472
 YOUN, -33.7767, 121.1133
 HEAR, -34.1000, 116.5000
 BREM, -34.3989, 119.3780
 COOL, -33.7867, 122.1683
 TONE, -34.1867, 116.7133
 ROEL, -33.2947, 115.7706
 COUR, -34.1833, 115.2000
 HUNT, -32.6000, 116.0500
 MCLE, -34.1606, 115.1414
 ROCK, -34.5097, 117.0117
 CAPE, -34.0000, 122.1167
 BEDF, -33.8167, 120.5167
 LADY, -34.0667, 116.1000
 RANC, -33.8381, 122.4100
 MCAL, -33.5964, 116.3347
 LOCH, -34.4500, 117.5500
 KURA, -33.6739, 116.6475
 BALI, -33.7108, 115.8017
 HEND, -34.2450, 115.1433
 WILG, -33.6878, 116.2147
 BRAM, -33.8933, 115.0850
 BOKE, -34.2511, 116.8767
 LANG, -33.7953, 122.1578
 MAIK, -33.8117, 122.4450
 WINN, -33.9833, 116.3333
 PINE, -33.8167, 121.9000
 REDM, -34.8788, 117.6726
 LAKE, -32.9939, 115.7272
 PORO, -34.6733, 117.9000
 AUGU, -34.3167, 115.1500
 BLAC, -34.3667, 117.0500
 POIN, -35.0333, 117.9167
 SOUT, -33.8833, 115.9833
 THE , -34.5167, 115.9833
 BLYT, -32.7000, 115.9000
 BRUN, -33.3000, 115.8000
 LEYL, -33.3000, 115.6000
 TAKE, -34.7597, 117.9597
 COND, -33.7619, 116.5214
 COOY, -34.0000, 115.6000
 BIDE, -34.2267, 115.7597
 CUND, -33.8000, 115.8000
 CUNY, -33.7500, 115.0000
 DARD, -33.3978, 115.7536
 DENN, -33.9000, 116.8000
 DENN, -33.9000, 116.7000
 DING, -34.2000, 116.2000
 DONN, -34.2000, 115.9833
 DUDI, -33.9000, 115.8000
 DUNC, -32.7000, 116.3000
 DWEL, -32.7000, 116.1000
 GIBS, -33.6000, 121.8000
 GLEN, -34.1000, 116.9833
 GLEN, -33.5203, 116.0742
 GLEN, -34.3000, 116.3000
 GLEN, -33.2000, 116.4000
 GREE, -33.9000, 116.3500
 GUNW, -34.3000, 117.2000
 BURE, -33.3097, 115.8186
 JARN, -34.2833, 116.1000
 KILL, -34.1000, 115.8000
 KING, -34.3000, 116.2000
 KIRU, -33.7039, 115.8903
 THOM, -33.8025, 123.0331
 MARO, -33.2000, 115.9000
 MCLE, -34.2000, 115.1000
 MORD, -34.3000, 116.6167
 NAPI, -34.8000, 118.0000
 MURI, -34.6500, 116.3000
 DALY, -33.8000, 121.5000
 WAND, -34.4000, 116.0000
 PERU, -34.3000, 116.5000
 QUIN, -33.6333, 115.1000
 RIVE, -34.3000, 116.9833
 RIVE, -34.4000, 116.4000
